pl_name,st_rad,pl_rade,pl_orbsmax
"Kepler-1884 b",0.930000,1.39000000,0.0860000000
"Kepler-1316 b",0.848000,2.70000000,0.3793000000
"Kepler-345 b",0.646000,0.79000000,0.0658000000
"TOI-2364 b",0.886000,8.60849718,0.0487100000
"Kepler-128 c",1.659000,1.21000000,0.1664000000
"Kepler-786 b",0.708000,2.33900000,0.2548300000
"Kepler-547 b",0.687000,3.65000000,0.0580000000
"Kepler-299 e",0.999000,1.77000000,0.2149000000
"Kepler-332 b",0.861000,1.45000000,0.0705000000
"Kepler-11 b",1.100000,1.97000000,0.0910000000
"Kepler-1298 b",1.529000,1.04000000,0.0781000000
"Kepler-2000 b",0.522000,2.34000000,0.0550000000
"Kepler-887 b",1.120000,1.64000000,0.1540000000
"Kepler-4 b",1.480000,4.12491200,0.0449000000
"Kepler-630 b",1.340000,4.09500000,0.5620100000
"Kepler-701 b",0.918000,3.09000000,0.0895000000
"TOI-4603 b",2.738000,11.67975789,0.0888000000
"Kepler-1976 b",1.025000,11.88000000,0.0587000000
"Kepler-363 c",1.583000,1.75300000,0.0806000000
"Kepler-619 c",0.964000,1.50000000,0.0225000000
"Kepler-1348 b",0.801000,1.48000000,0.1716000000
"K2-233 c",0.710000,1.28100000,0.0666600000
"Kepler-129 c",1.704000,2.57000000,0.3988000000
"Kepler-333 c",0.583000,1.20000000,0.1373000000
"Kepler-690 b",1.085000,5.52000000,0.0810000000
"GPX-1 b",1.560000,16.47720163,0.0338000000
"Kepler-825 c",0.969000,1.71000000,0.0759000000
"Kepler-1021 b",0.747000,2.07000000,0.1029000000
"WASP-173 A b",1.110000,13.45080000,0.0248000000
"Kepler-622 b",0.546000,1.79000000,0.0960000000
"Kepler-298 c",0.635000,2.58000000,0.1380000000
"K2-89 b",0.535057,1.08000000,0.0170000000
"Kepler-703 b",0.877000,5.39000000,0.0535000000
"Kepler-187 c",1.099000,2.58000000,0.0913000000
"Kepler-663 b",0.847000,2.70000000,0.0559000000
"Kepler-209 b",1.043000,2.60000000,0.1194000000
"NGTS-12 b",1.589000,11.74703200,0.0757000000
"Kepler-239 b",0.759000,2.43600000,0.0951900000
"TOI-206 b",0.350000,1.30000000,0.0112000000
"Kepler-191 b",0.787000,1.34000000,0.0867000000
"Kepler-821 b",0.778000,1.25000000,0.0282000000
"Kepler-52 d",0.540000,1.80000000,0.1774000000
"Kepler-49 b",0.510000,2.23000000,0.0595000000
"Kepler-1561 b",0.864000,0.89000000,0.0194000000
"Kepler-644 b",1.584000,3.07000000,0.0466000000
"Kepler-941 b",1.010000,3.40000000,0.1350000000
"Kepler-804 b",1.051000,1.93800000,0.1128700000
"K2-283 b",0.820000,3.52000000,0.0291000000
"Kepler-1396 b",1.031000,1.65000000,0.1397000000
"K2-54 b",0.643000,2.61169250,0.0761000000
"Kepler-1784 b",0.974000,3.20000000,0.1072000000
"Kepler-801 b",0.490000,1.55000000,0.0793000000
"Kepler-176 e",0.877000,1.54000000,0.2534000000
"WASP-32 b",1.090000,12.32990000,0.0390400000
"Kepler-282 e",0.887000,2.59000000,0.2427000000
"Kepler-886 b",0.976000,1.28300000,0.0642800000
"K2-27 b",0.885000,4.48000000,0.0670200000
"Kepler-1230 b",1.115000,2.85000000,0.0921000000
"Kepler-1792 b",1.005000,3.02000000,0.0488000000
"Kepler-303 c",0.490000,1.23000000,0.0574000000
"Kepler-116 b",1.439000,3.26000000,0.0670000000
"Kepler-173 b",0.935000,1.28000000,0.0476000000
"Kepler-671 b",0.831000,2.33000000,0.0500000000
"TOI-4214 b",1.434000,10.68215861,0.0501800000
"K2-222 b",1.072000,2.27500000,0.1186000000
"K2-131 b",0.750000,1.70000000,0.0095000000
"K2-284 b",0.607000,2.78000000,0.0477100000
"Kepler-274 b",1.548000,2.61000000,0.1011000000
"Kepler-114 d",0.540000,2.05000000,0.0835000000
"Kepler-32 d",0.498000,2.17000000,0.1256000000
"HAT-P-23 b",1.203000,15.33400000,0.0232000000
"TOI-1232 b",1.072000,10.92875618,0.1170000000
"Kepler-1177 b",0.999000,1.99000000,0.4383000000
"TOI-1716.01",1.240000,3.14300000,0.0804960000
"Kepler-239 b",0.664000,2.25000000,0.0920000000
"Kepler-1100 b",1.002000,1.30000000,0.0674500000
"Kepler-165 b",0.755000,2.46000000,0.0716000000
"HAT-P-3 b",0.833000,10.07689100,0.0389900000
"Kepler-511 c",1.000000,2.19000000,0.1750000000
"Kepler-283 b",0.566000,2.77000000,0.0820000000
"Kepler-142 b",1.243000,1.98000000,0.0306000000
"Kepler-619 b",0.980000,3.00000000,0.0620000000
"Kepler-312 b",1.661000,1.46300000,0.0314100000
"Kepler-1103 b",1.031000,2.04000000,0.1475000000
"Kepler-954 b",0.761000,2.33000000,0.1157000000
"Kepler-112 b",0.957000,2.72000000,0.0741000000
"Kepler-166 b",0.759000,2.39000000,0.0711000000
"Kepler-500 b",1.013000,2.57000000,0.0846000000
"Kepler-1188 b",1.077000,2.05000000,0.1350000000
"Kepler-236 b",0.510000,1.53000000,0.0653000000
"Kepler-192 d",0.813000,0.89000000,0.0654000000
"Kepler-963 b",0.928000,2.85000000,0.0849000000
"Kepler-552 b",1.025000,3.86000000,0.0612000000
"Kepler-29 b",0.872000,2783.70000000,0.0920000000
"Kepler-266 b",1.028000,2.48000000,0.0710000000
"Kepler-870 b",1.000000,2.80000000,0.1550000000
"Kepler-301 b",0.881000,1.33000000,0.0355000000
"Kepler-1106 b",0.955000,1.39000000,0.0229000000
"Kepler-1273 b",0.941000,2.59000000,0.1857000000
"K2-53 b",0.807000,2.60000000,0.0980000000
"Kepler-1952 b",1.305000,1.29000000,0.1724000000
"Kepler-1083 b",0.745000,3.22000000,0.1898000000
"Kepler-1309 b",0.785000,2.27000000,0.1679000000
"Kepler-744 b",0.933000,1.62000000,0.0993000000
"Kepler-1488 c",1.524000,1.20000000,0.0658000000
"Kepler-1720 b",0.850000,3.17000000,0.1043000000
"Kepler-347 d",1.451000,3.04000000,0.3802000000
"Kepler-1342 b",0.901000,1.64000000,0.0313000000
"Kepler-995 b",0.792000,2.70000000,0.1645000000
"Kepler-186 c",0.523000,1.64000000,0.0600000000
"Kepler-471 b",1.130000,9.00000000,0.0600000000
"Kepler-404 b",0.820000,1.30000000,0.0990000000
"Kepler-1108 b",1.032000,1.74000000,0.0511000000
"Kepler-996 b",0.829000,1.48000000,0.0462000000
"Kepler-1339 b",1.407000,1.08000000,0.0233000000
"Qatar-2 b",0.776000,14.05600000,0.0215300000
"WASP-132 b",0.753000,10.05000000,0.0670000000
"Kepler-1169 b",1.201000,0.96000000,0.0693100000
"Kepler-1091 b",0.754000,1.09000000,0.0232000000
"Kepler-445 c",0.189000,2.09000000,0.0311000000
"Kepler-30 c",0.867000,12.88000000,0.2998000000
"TOI-286 c",0.780000,1.88000000,0.2130000000
"Kepler-175 b",1.010000,2.56000000,0.1050000000
"K2-223 c",0.990000,1.57000000,0.0549000000
"Kepler-1735 b",0.520000,0.92000000,0.0623000000
"Kepler-183 b",0.880000,2.00000000,0.0620000000
"Kepler-171 b",0.943000,2.74000000,0.0492000000
"G 9-40 b",0.307300,2.02500000,0.0385000000
"Kepler-574 b",0.880000,2.70000000,0.0740000000
"Kepler-379 b",1.139000,1.44000000,0.1492000000
"Kepler-373 c",1.326000,1.81200000,0.1272400000
"Kepler-1042 b",0.561000,1.73000000,0.0756000000
"Kepler-726 b",0.810000,2.92000000,0.1480000000
"Kepler-997 b",1.130000,0.98000000,0.0382000000
"Kepler-1274 b",2.134000,1.31000000,0.0799000000
"Kepler-1180 b",0.973000,1.67000000,0.1246000000
"Kepler-196 d",0.779000,3.07100000,0.4545000000
"Kepler-969 b",0.834000,2.37000000,0.2027000000
"Kepler-1398 b",0.981000,0.77000000,0.0390000000
"Kepler-518 b",1.825000,4.38000000,0.0861000000
"Kepler-234 c",1.064000,3.51000000,0.0765000000
"Kepler-640 b",1.020000,2.57000000,0.1590000000
"K2-138 b",0.860000,1.57000000,0.0338000000
"Kepler-999 b",1.107000,1.51000000,0.0660000000
"Kepler-758 d",1.351000,2.01000000,0.1582000000
"Kepler-1532 b",0.869000,1.35000000,0.0205000000
"Kepler-1750 b",0.969000,4.68000000,0.6785000000
"Kepler-1332 b",0.880000,1.32000000,0.0986000000
"WASP-5 b",1.060000,12.77826000,0.0270900000
"Kepler-1344 b",1.116000,1.79000000,0.0568000000
"TOI-1472 b",0.837700,4.15964583,0.0650000000
"Kepler-531 b",0.749000,2.77000000,0.1694000000
"Kepler-169 c",0.939000,1.47000000,0.0626000000
"Kepler-869 b",0.833000,2.92000000,0.2244000000
"Kepler-1801 c",0.981000,3.43000000,0.4572000000
"Kepler-1883 b",1.024000,3.16000000,0.4438000000
"Kepler-1127 b",0.810000,1.33000000,0.0560000000
"CoRoT-29 b",0.900000,10.08810000,0.0386000000
"Kepler-267 b",0.470000,2.12000000,0.0346000000
"Kepler-952 b",1.015000,7.91000000,0.5183000000
"Kepler-658 b",0.510000,1.42000000,0.0187000000
"Kepler-289 c",1.598000,18.17000000,0.5166000000
"Kepler-113 b",0.745000,2.00100000,0.0512300000
"Kepler-1268 b",1.410000,2.41000000,0.2383000000
"Kepler-36 c",1.626000,3.94000000,0.1284000000
"CoRoT-35 b",1.650000,18.83108758,0.0429000000
"Kepler-1119 b",1.000000,1.68000000,0.0812000000
"Kepler-1229 b",0.414000,1.12000000,0.2899000000
"Kepler-1376 b",0.955000,1.07000000,0.0598000000
"Kepler-610 b",0.893000,3.21000000,0.0719000000
"Kepler-483 b",1.518000,3.49000000,0.2072000000
"Kepler-381 c",2.058000,1.41000000,0.1197000000
"Kepler-1162 c",0.834000,1.79000000,0.2892000000
"Kepler-106 c",1.029000,2.35000000,0.1093000000
"Kepler-245 e",0.874000,1.92000000,0.0397000000
"Kepler-1655 b",1.030000,2.21300000,0.1029000000
"WASP-58 b",1.170000,15.36000000,0.0561000000
"HAT-P-7 b",2.710000,22.30000000,0.0390000000
"Kepler-579 b",0.836000,1.70000000,0.0854000000
"Kepler-265 e",0.983000,2.35000000,0.3305000000
"Kepler-1899 b",0.742000,1.64000000,0.0457000000
"Kepler-221 e",0.821000,2.63000000,0.1300000000
"Kepler-985 b",0.940000,4.20000000,0.4500000000
"Kepler-1450 b",0.610000,1.55000000,0.2392000000
"Kepler-249 c",0.492000,1.57000000,0.0580000000
"Kepler-83 c",0.607000,2.36000000,0.1260000000
"Kepler-1436 b",1.048000,1.26000000,0.0881000000
"Kepler-1547 b",1.208000,0.96600000,0.0155600000
"Kepler-1349 b",1.360000,0.69000000,0.0338000000
"Kepler-399 d",0.682000,1.96000000,0.2615000000
"Kepler-1224 b",1.080000,1.14000000,0.1140000000
"Kepler-113 c",0.709000,2.54000000,0.0747000000
"Kepler-394 b",0.993000,1.47800000,0.0747900000
"Kepler-342 d",1.120000,2.08000000,0.2410000000
"Kepler-549 c",0.856000,2.99000000,0.4416000000
"Kepler-331 d",0.524000,1.84000000,0.1610000000
"Kepler-1676 b",0.996000,1.88000000,0.1931000000
"Kepler-106 b",1.029000,0.85000000,0.0646000000
"TOI-7510 b",1.020000,7.34188236,0.1006000000
"K2-133 e",0.455000,1.73000000,0.1346000000
"Kepler-4 b",1.509000,4.07600000,0.0446500000
"Kepler-141 c",0.787000,1.41000000,0.0670000000
"Kepler-664 b",1.046000,2.75000000,0.0374000000
"Kepler-1211 b",0.969000,2.69000000,0.0985000000
"NGTS-23 b",1.240000,14.20177855,0.0504000000
"Kepler-299 b",1.032000,1.32000000,0.0400000000
"Kepler-803 b",0.940000,3.20000000,0.2560000000
"Kepler-1328 b",0.911000,0.94000000,0.0535000000
"TOI-3894 b",1.502000,15.22179579,0.0543000000
"HATS-24 b",1.120000,15.63655500,0.0238000000
"Kepler-1048 b",0.585000,1.36000000,0.0590000000
"Kepler-391 c",2.555000,2.38000000,0.1606000000
"Kepler-219 c",1.332000,3.21000000,0.1647000000
"TOI-2136 b",0.344000,2.20000000,0.0533000000
"NGTS-18 b",1.392000,13.56286665,0.0448000000
"K2-237 b",1.430000,18.49485000,0.0370000000
"Kepler-705 b",0.470000,1.96000000,0.2261000000
"Kepler-664 b",1.046000,2.71000000,0.0374000000
"HATS-54 b",1.317000,11.96000300,0.0376300000
"Kepler-445 b",0.189000,1.41000000,0.0224000000
"TOI-5726.01",1.106000,2.55400000,0.0621860000
"Kepler-341 c",1.003000,1.73000000,0.0784000000
"Kepler-1394 b",1.525000,0.75000000,0.0536000000
"Kepler-407 b",1.067000,1.21000000,0.0152000000
"K2-55 b",0.630000,3.82000000,0.0348600000
"Kepler-1133 b",0.808000,1.72000000,0.0959000000
"Kepler-511 b",1.357000,7.18000000,0.9045000000
"Kepler-380 b",1.097000,1.07000000,0.0486000000
"Kepler-498 b",1.090000,3.00000000,0.0880000000
"Kepler-18 c",1.055000,4.91000000,0.0729000000
"Kepler-222 c",0.801000,4.57600000,0.0893100000
"TOI-4342 b",0.598000,2.32900000,0.0519000000
"Kepler-977 b",0.869000,2.76000000,0.1620000000
"Kepler-316 c",0.554000,1.32000000,0.0582000000
"Kepler-193 c",1.147000,2.75000000,0.2860000000
"Kepler-1624 b",0.427000,4.91000000,0.0327000000
"Kepler-1218 b",1.387000,1.75100000,0.1569800000
"Kepler-1315 c",0.856000,1.83000000,0.0640000000
"Kepler-816 b",0.784000,9.41000000,0.0893000000
"Kepler-1401 b",0.898000,1.37000000,0.0975000000
"Kepler-48 b",0.888000,2.14000000,0.0530000000
"Kepler-299 c",0.999000,2.68000000,0.0685000000
"Kepler-1450 b",0.610000,1.55000000,0.2392000000
"Kepler-1456 b",0.602000,1.41000000,0.1132000000
"Kepler-184 d",0.873000,2.49000000,0.1790000000
"TOI-559 b",1.233000,12.22899794,0.0723000000
"Kepler-39 b",1.400000,13.90000000,0.1640000000
"Kepler-203 c",1.029000,2.34600000,0.0612300000
"Kepler-883 b",1.025000,1.64000000,0.1055000000
"Kepler-896 c",1.969000,7.85000000,0.1956300000
"Kepler-120 b",0.570000,2.06000000,0.0561000000
"WASP-24 b",1.331000,14.57170000,0.0360700000
"Kepler-717 b",0.961000,2.73000000,0.0520000000
"HAT-P-54 b",0.617000,10.58129600,0.0411700000
"Kepler-791 b",1.144000,2.41000000,0.1248000000
"Kepler-1195 b",0.709000,2.11000000,0.0726000000
"MASCARA-4 b",1.920000,17.14977000,0.0470000000
"Kepler-69 b",0.943000,2.28000000,0.1048000000
"K2-28 b",0.288000,2.56000000,0.0192000000
"Kepler-1513 b",1.044000,9.16000000,0.5416000000
"Kepler-653 c",1.095000,0.70000000,0.0187000000
"Kepler-212 c",1.160000,2.61000000,0.2070000000
"Kepler-1622 b",1.190000,1.15000000,0.1006000000
"Kepler-353 c",0.504000,1.38000000,0.0650000000
"Kepler-1073 b",0.860000,2.11000000,0.0820000000
"Kepler-233 b",0.788000,2.71000000,0.0778000000
"Kepler-1461 b",0.723000,1.96000000,0.1709000000
"Kepler-435 b",1.087000,7.47000000,0.0811000000
"Kepler-450 b",1.573000,6.08000000,0.1993000000
"WASP-90 b",1.980000,18.27067000,0.0562000000
"Kepler-304 c",0.691000,2.33000000,0.0539000000
"Kepler-241 c",0.668000,2.57000000,0.1890000000
"Kepler-43 b",1.420000,13.66377100,0.0460000000
"Kepler-1030 b",0.670000,2.14000000,0.1280000000
"Kepler-1686 b",1.110000,1.16900000,0.0882700000
"Kepler-6 b",1.291000,13.06000000,0.0435000000
"Kepler-262 b",0.816000,1.38000000,0.1014300000
"Kepler-845 b",0.686000,1.83800000,0.0166800000
"Kepler-1156 b",0.927000,1.22200000,0.0970400000
"Kepler-669 b",0.990000,4.00000000,0.0510000000
"Kepler-758 e",1.458000,1.74000000,0.0785000000
"Kepler-1140 b",0.768000,2.93000000,0.1478000000
"Kepler-1011 b",0.929000,3.05000000,0.0633000000
"Kepler-305 c",0.771000,3.21300000,0.0756800000
"Kepler-379 c",1.139000,2.12000000,0.3187000000
"Kepler-417 c",0.830000,2.80000000,0.1220000000
"Kepler-485 b",1.029000,13.63000000,0.0443000000
"Kepler-1375 b",1.438000,1.43000000,0.0471000000
"Kepler-377 b",0.913000,1.16000000,0.1031000000
"HD 219134 b",0.778000,1.60200000,0.0387600000
"Kepler-787 b",0.720000,1.47000000,0.0170000000
"Kepler-502 b",1.049000,4.14000000,0.0535000000
"Kepler-299 b",0.916000,1.22000000,0.0402000000
"TOI-1937 A b",1.080000,13.97759893,0.0193200000
"Kepler-224 d",0.676000,2.30000000,0.0890000000
"Kepler-649 b",0.921000,2.24300000,0.1752200000
"Kepler-1047 b",0.930000,2.20000000,0.2810000000
"Kepler-1051 b",1.264000,2.45000000,0.1792000000
"Kepler-290 b",0.700000,2.22000000,0.1080000000
"Kepler-104 c",1.349000,3.13000000,0.1530000000
"Kepler-170 b",0.990000,2.94000000,0.0800000000
"Kepler-1993 b",3.062000,4.15000000,0.1943000000
"TOI-1259 A b",0.711000,11.45557828,0.0407000000
"Kepler-257 d",0.973000,5.67000000,0.1582000000
"Kepler-1993 b",3.062000,4.05000000,0.1943000000
"Kepler-736 b",0.810000,2.90000000,0.0446000000
"Kepler-1126 b",0.844000,1.58000000,0.4358000000
"NGTS-35 b",0.753000,10.90000000,0.1600000000
"Kepler-125 c",0.508000,0.80000000,0.0511000000
"Kepler-804 c",1.051000,1.19800000,0.0865400000
"Kepler-425 b",0.710000,8.30000000,0.0440000000
"Kepler-1399 b",0.981000,1.29000000,0.0276000000
"Kepler-275 c",1.283000,3.32000000,0.1375000000
"Kepler-430 c",1.238000,1.48000000,0.4573000000
"K2-317 b",0.379000,2.93000000,0.0542000000
"Kepler-1109 b",2.652000,5.37000000,0.2466000000
"Kepler-116 c",1.454000,2.30000000,0.1160000000
"Kepler-375 b",0.848000,1.58000000,0.1012000000
"K2-44 b",1.580000,2.43300000,0.0600000000
"K2-117 c",0.513000,1.94000000,0.0491000000
"Kepler-62 b",0.707000,1.44000000,0.0554900000
"Kepler-468 b",0.933000,14.14000000,0.2220000000
"Kepler-212 c",1.356000,2.99000000,0.2061000000
"Kepler-841 b",0.720000,4.67000000,0.4494000000
"Kepler-867 b",0.943000,4.60000000,0.5375000000
"Qatar-10 b",1.254000,17.29548700,0.0286000000
"Kepler-446 d",0.461000,2.44000000,0.0455000000
"Kepler-1004 b",3.790000,7.09000000,0.0665000000
"Kepler-1098 b",1.029000,1.26000000,0.0358000000
"Kepler-1879 b",1.064000,1.32000000,0.0950000000
"Kepler-42 b",0.160000,0.92000000,0.0115300000
"Kepler-372 c",1.159000,2.47000000,0.1528000000
"Kepler-80 d",0.570000,1.34000000,0.0347000000
"Kepler-194 b",1.005000,1.48000000,0.0316000000
"HD 219666 b",1.030000,4.24000000,0.1040000000
"Kepler-1038 b",0.759000,3.27000000,0.5150000000
"HATS-30 b",1.061000,13.17057500,0.0435400000
"Kepler-198 c",0.927000,2.91000000,0.2583000000
"Kepler-418 b",1.077000,10.19400000,0.3924900000
"Kepler-211 c",1.560000,2.53000000,0.0634000000
"Kepler-1450 b",0.603000,1.94000000,0.2401000000
"Kepler-184 d",0.821000,2.41600000,0.1766800000
"Kepler-1620 b",1.054000,1.36000000,0.4322000000
"CoRoT-18 b",1.000000,14.68379000,0.0295000000
"TOI-4562 b",1.152000,12.53000000,0.7680000000
"Kepler-139 d",1.180000,2.15000000,0.0760000000
"Kepler-268 c",1.225000,2.73000000,0.3813000000
"K2-275 b",0.690000,2.34000000,0.0277000000
"KOI-217 b",0.820000,11.70000000,0.0470000000
"Kepler-225 b",0.480000,1.20000000,0.0560000000
"Kepler-157 b",0.920000,1.16000000,0.0280000000
"Kepler-1166 b",1.000000,2.20000000,0.1920000000
"Kepler-170 b",1.035000,3.44000000,0.0800000000
"HD 5278 b",1.194000,2.45000000,0.1202000000
"Kepler-935 b",0.861000,1.59000000,0.0527000000
"Kepler-953 c",0.998000,1.16000000,0.0878000000
"Kepler-220 c",0.655000,1.64000000,0.0760000000
"Kepler-289 b",1.640000,3.80000000,0.2190000000
"Kepler-1772 b",2.142000,2.69000000,0.0440000000
"Kepler-524 c",1.583000,1.30500000,0.0304600000
"Kepler-286 b",0.863000,1.24000000,0.0270000000
"Kepler-536 b",1.769000,6.18000000,0.0276000000
"Kepler-1050 b",1.052000,1.51000000,0.1227000000
"Kepler-1528 b",0.999000,1.39000000,0.0296000000
"Kepler-55 f",0.619000,1.59000000,0.0810000000
"Kepler-235 b",0.480000,2.18000000,0.0350000000
"Kepler-1020 b",0.740000,2.30000000,0.3890000000
"Kepler-266 c",1.020000,4.10000000,0.4520000000
"Kepler-84 c",1.030000,2.40000000,0.1080000000
"Kepler-225 b",0.440000,1.26000000,0.0540700000
"Kepler-1670 b",1.076000,2.50000000,0.1510000000
"Kepler-1082 b",0.835000,0.80000000,0.0255000000
"Kepler-1070 b",1.250000,1.72000000,0.0710000000
"Kepler-101 b",1.666000,5.87000000,0.0480000000
"Kepler-1322 b",0.850000,1.50000000,0.0190000000
"Kepler-215 d",1.027000,2.39000000,0.1850000000
"K2-31 b",0.780000,11.88154000,0.0220000000
"Kepler-331 d",0.579000,2.19000000,0.1720000000
"Kepler-248 b",0.837000,3.16000000,0.0654000000
"Kepler-321 b",0.988000,1.65200000,0.0570500000
"Kepler-824 b",1.070000,1.65000000,0.0550000000
"Kepler-772 b",1.212000,1.96000000,0.1056000000
"Kepler-625 c",1.072000,1.18000000,0.0533000000
"Kepler-1471 c",0.848000,1.46000000,0.0929000000
"Kepler-292 f",0.808000,2.26000000,0.1389000000
"Kepler-322 b",0.827000,0.96000000,0.0247000000
"Kepler-1238 b",1.060000,1.33000000,0.0520000000
"Kepler-639 b",1.060000,2.10000000,0.0940000000
"Kepler-1779 b",0.830000,2.33000000,0.1230000000
"KOI-3503 b",1.255000,1.14200000,0.1424700000
"Kepler-170 c",0.990000,2.72000000,0.1312000000
"Kepler-1775 b",1.154000,2.55300000,0.3956500000
"Kepler-489 b",0.822000,8.34000000,0.1202000000
"Kepler-1398 c",1.276000,1.09400000,0.0508700000
"Kepler-1594 b",1.010000,1.04000000,0.0391000000
"Kepler-323 c",1.081000,1.62000000,0.0456000000
"Kepler-762 b",0.990000,11.10000000,0.0490000000
"Kepler-1174 b",0.927000,1.40000000,0.0712000000
"Kepler-1711 b",1.034000,1.78000000,0.1463000000
"Kepler-32 b",0.530000,2.20000000,0.0500000000
"Kepler-1228 b",0.721000,1.47000000,0.0124000000
"Kepler-140 c",1.288000,1.80000000,0.4140000000
"Kepler-137 c",0.809000,2.15000000,0.1337000000
"Kepler-1012 b",0.884000,1.26500000,0.0606600000
"Kepler-439 b",0.913000,2.71900000,0.6075600000
"Kepler-591 b",0.944000,3.41000000,0.3719000000
"Kepler-1336 b",0.864000,1.30000000,0.1570000000
"Kepler-867 b",0.739000,3.79000000,0.5154000000
"Kepler-124 c",0.740000,2.23000000,0.1060000000
"Kepler-1198 b",1.064000,1.79000000,0.0766000000
"Kepler-638 b",1.593000,3.18000000,0.0617000000
"Kepler-36 b",1.626000,1.48600000,0.1153000000
"Kepler-1038 c",0.759000,1.17000000,0.0680000000
"Kepler-900 b",0.769000,2.19000000,0.0679000000
"Kepler-179 b",0.766000,1.56000000,0.0362000000
"Kepler-720 b",1.210000,10.60000000,0.0539000000
"Kepler-245 c",0.874000,2.53000000,0.1225000000
"Kepler-83 d",0.520000,1.81000000,0.0477000000
"Kepler-545 b",1.051000,2.68900000,0.1124800000
"Kepler-591 b",0.944000,3.41000000,0.3719000000
"Kepler-640 b",0.991000,2.73000000,0.1602000000
"K2-32 d",0.870000,3.75000000,0.1873000000
"Kepler-354 b",0.706000,2.00000000,0.0542000000
"Kepler-272 b",1.004000,1.52000000,0.0386000000
"Kepler-445 c",0.270000,2.90000000,0.0330000000
